,apt_ind,wi_quart_mi,wi_half_mi,wi_3_quart,wi_1_mi
3221,4760526,0,0,0,2
3222,4760559,0,0,0,0
3223,4760635,0,0,0,0
3224,4760669,0,0,6,10
3225,4760680,0,2,2,4
3226,4760714,0,0,0,0
3227,4760783,0,0,0,0
3228,4760830,2,2,6,10
3229,4760899,0,0,2,8
3230,4760969,0,0,0,0
3231,4760990,0,0,0,0
3232,4761003,0,0,0,0
3233,4761088,0,0,0,0
3234,4761263,0,2,2,2
3235,4761277,0,0,0,0
3236,4761334,0,2,4,4
3237,4761494,0,0,4,6
3238,4761498,0,4,4,10
3239,4761500,0,4,4,10
3240,4761544,0,0,0,0
3241,4761624,0,0,2,2
3242,4761637,0,2,4,6
3243,4761678,0,0,0,0
3244,4761863,0,0,0,4
3245,4761996,0,2,6,10
3246,4761997,2,6,6,8
3247,4762002,0,0,0,0
3248,4762007,0,0,0,2
3249,4762126,0,6,6,10
3250,4762173,0,0,0,0
3251,4762273,0,0,0,0
3252,4762298,0,0,0,0
3253,4762312,0,0,0,0
3254,4762332,2,4,10,12
3255,4762333,0,0,0,0
3256,4762338,0,0,0,0
3257,4762339,0,2,4,8
3258,4762361,0,0,2,6
3259,4762363,0,0,0,0
3260,4762415,0,0,4,6
3261,4762416,0,0,0,2
3262,4762479,0,0,0,2
3263,4762507,0,2,4,4
3264,4762535,2,4,4,4
3265,4762587,0,0,0,0
3266,4762608,0,0,0,0
3267,4762734,0,0,0,0
3268,4762781,0,2,4,12
3269,4762821,0,0,2,2
3270,4762861,0,0,0,2
3271,4762926,0,2,2,6
3272,4762992,0,0,0,0
3273,4763043,0,2,2,4
3274,4763126,0,0,0,0
3275,4763276,0,0,6,10
3276,4763336,0,0,0,0
3277,4763488,0,0,0,0
3278,4763605,0,0,0,0
3279,4763606,0,0,0,0
3280,4763608,0,0,0,0
3281,4763612,2,4,4,8
3282,4763616,0,2,2,2
3283,4763618,2,4,6,10
3284,4763626,0,0,0,0
3285,4763627,0,0,0,0
3286,4763712,0,0,6,6
3287,4763713,0,0,0,0
3288,4763753,0,0,0,2
3289,4763759,0,0,0,0
3290,4763819,0,0,0,0
3291,4763821,2,6,8,12
3292,4763862,0,0,0,0
3293,4763908,0,2,6,10
3294,4763989,0,0,2,2
3295,4764008,0,0,0,0
3296,4764346,0,0,0,0
3297,4764389,0,0,0,2
3298,4764391,0,0,0,0
3299,4764400,0,0,0,0
3300,4764409,0,2,2,4
3301,4764412,0,2,2,4
3302,4764414,0,6,6,8
3303,4764459,2,2,2,4
3304,4764461,0,4,8,8
3305,4764462,0,0,0,0
3306,4764677,0,0,0,0
3307,4764948,0,0,0,0
3308,4764975,0,0,0,0
3309,4764983,0,4,4,6
3310,4765280,0,0,0,2
3311,4765581,0,0,4,6
3312,4765647,0,2,2,4
3313,4765653,0,2,2,4
3314,4765659,0,0,4,4
3315,4765661,4,4,8,8
3316,4765759,0,0,0,0
3317,4765857,0,2,6,8
3318,4765884,0,0,0,0
3319,4765905,2,2,8,10
3320,4765921,0,0,0,0
3321,4765944,0,0,0,0
3322,4765947,0,0,0,0
3323,4765986,0,0,0,10
3324,4766061,0,0,0,0
3325,4766212,0,0,0,0
3326,4766447,0,0,0,0
3327,4766460,2,4,6,8
3328,4766494,0,0,0,0
3329,4766600,0,0,0,0
3330,4766720,0,0,0,0
3331,4766724,0,4,4,6
3332,4766725,0,2,2,4
3333,4766768,0,0,0,2
3334,4766806,0,0,0,2
3335,4766863,2,4,6,10
3336,4766899,0,0,0,0
3337,4766924,0,0,0,0
3338,4766951,0,2,2,4
3339,4767028,0,0,0,2
3340,4767155,2,4,4,4
3341,4767242,0,0,0,0
3342,4767245,0,0,0,0
3343,4767252,0,0,0,0
3344,4767322,0,4,4,6
3345,4767334,0,0,0,0
3346,4767355,0,0,4,4
3347,4767402,0,0,0,0
3348,4767428,0,2,2,4
3349,4767437,0,0,0,0
3350,4767551,0,0,0,0
3351,4767555,0,0,0,0
3352,4767561,0,2,4,6
3353,4767592,0,0,0,6
3354,4767753,2,4,4,4
3355,4767778,0,0,0,0
3356,4767781,0,0,0,0
3357,4767794,2,4,6,10
3358,4767797,0,0,0,0
3359,4767870,0,0,4,8
3360,4767992,0,0,0,0
3361,4768265,0,0,0,0
3362,4768359,2,2,2,6
3363,4768362,0,0,2,4
3364,4768438,0,0,0,0
3365,4768448,0,0,0,0
3366,4768467,0,0,0,0
3367,4768482,0,0,0,0
3368,4768485,0,0,0,0
3369,4768486,0,0,0,0
3370,4768487,0,0,0,0
3371,4768719,0,0,0,0
3372,4768789,2,2,2,4
3373,4768817,0,0,0,0
3374,4768916,0,0,0,0
3375,4768945,0,4,6,8
3376,4769014,4,4,8,8
3377,4769034,0,0,0,0
3378,4769044,0,0,0,0
3379,4769051,0,0,0,0
3380,4769154,0,0,4,8
3381,4769169,4,4,6,8
3382,4769224,0,2,6,10
3383,4769262,0,2,2,4
3384,4769268,0,0,0,0
3385,4769288,0,0,0,2
3386,4769294,0,2,4,6
3387,4769300,0,2,6,10
3388,4769303,0,2,6,10
3389,4769325,0,0,2,2
3390,4769335,0,0,2,8
3391,4769540,0,0,0,0
3392,4769656,0,0,2,6
3393,4769708,0,0,0,0
3394,4769746,0,0,0,0
3395,4769750,0,4,4,10
3396,4769869,0,0,0,0
3397,4770095,0,0,0,0
3398,4770157,0,0,4,6
3399,4770401,0,0,0,0
3400,4770411,0,0,2,4
3401,4770460,0,2,6,8
3402,4770462,0,2,6,8
3403,4770463,0,0,0,2
3404,4770464,0,4,4,8
3405,4770465,0,0,0,0
3406,4770467,0,2,4,6
3407,4770469,0,0,4,8
3408,4770470,0,2,2,8
3409,4770628,0,0,6,10
3410,4770631,0,4,6,8
3411,4770682,0,2,6,10
3412,4770725,0,0,0,0
3413,4770729,0,0,0,0
3414,4770730,0,0,0,0
3415,4770731,0,0,0,0
3416,4770733,0,0,0,0
3417,4770773,0,0,2,2
3418,4770785,0,6,6,10
3419,4770829,2,2,2,8
3420,4770898,0,0,0,0
3421,4771044,0,0,0,2
3422,4771165,0,0,0,0
3423,4771352,0,0,0,0
3424,4771397,0,0,0,2
3425,4771405,0,2,2,4
3426,4771414,0,2,2,4
3427,4771442,0,0,0,0
3428,4771491,2,2,6,8
3429,4771508,0,0,0,0
3430,4771556,0,0,0,0
3431,4771566,0,0,0,0
3432,4771570,0,0,0,0
3433,4771584,0,2,6,10
3434,4771693,0,4,6,10
3435,4771719,0,0,2,8
3436,4771793,0,4,4,6
3437,4771843,0,2,6,8
3438,4771866,0,0,0,0
3439,4772042,0,0,0,0
3440,4772104,0,0,0,2
3441,4772165,0,0,2,6
3442,4772167,0,2,6,6
3443,4772174,0,0,0,0
3444,4772190,0,0,0,0
3445,4772210,0,0,2,4
3446,4772254,0,0,4,6
3447,4772312,0,0,6,8
3448,4772368,0,0,0,0
3449,4772372,0,0,0,0
3450,4772376,0,0,0,0
3451,4772525,0,2,2,2
3452,4772531,0,2,2,2
3453,4772579,0,0,0,0
3454,4772582,0,0,0,0
3455,4772587,0,0,0,0
3456,4772659,0,0,0,0
3457,4772680,0,0,0,0
3458,4772685,0,0,0,0
3459,4772837,2,16,26,40
3460,4772937,0,0,2,4
3461,4772939,0,0,0,0
3462,4772940,0,0,0,0
3463,4772944,2,4,4,4
3464,4772945,0,0,0,0
3465,4773202,0,0,0,0
3466,4773286,0,0,0,0
3467,4773369,0,0,0,0
3468,4773371,2,4,8,10
3469,4773383,0,2,4,6
3470,4773427,0,0,0,0
3471,4773537,0,0,0,0
3472,4773578,0,0,0,0
3473,4773802,0,0,0,0
3474,4773810,0,0,0,0
3475,4773969,0,0,2,8
3476,4773997,0,0,0,0
3477,4774006,0,0,0,0
3478,4774118,0,2,6,6
3479,4774186,0,0,4,6
3480,4774346,0,4,4,6
3481,4774507,0,0,0,2
3482,4774560,0,0,0,4
3483,4774571,0,0,0,2
3484,4774591,0,0,0,0
3485,4774659,0,0,0,0
3486,4774660,0,0,2,4
3487,4774700,0,0,0,0
3488,4774716,0,0,0,2
3489,4774800,0,0,0,2
3490,4774803,0,0,0,0
3491,4774820,0,0,0,0
3492,4774874,0,0,2,6
3493,4774876,0,0,2,6
3494,4774907,0,0,4,12
3495,4774957,0,0,0,4
3496,4775007,0,0,2,2
3497,4775020,0,0,0,0
3498,4775165,0,0,2,2
3499,4775319,0,2,2,2
3500,4775326,2,2,2,4
3501,4775387,0,0,0,0
3502,4775533,0,0,0,0
3503,4775770,0,0,0,0
3504,4775775,0,0,0,0
3505,4775958,0,0,0,0
3506,4776073,2,2,2,8
3507,4776159,0,0,0,2
3508,4776245,0,2,2,6
3509,4776374,0,0,0,0
3510,4776469,0,0,0,0
3511,4776522,0,2,2,2
3512,4776566,0,0,0,0
3513,4776727,0,0,0,2
3514,4776762,0,0,0,2
3515,4777189,0,0,2,6
3516,4777236,0,0,0,0
3517,4777284,0,0,0,0
3518,4777337,0,0,0,4
3519,4777341,0,0,0,4
3520,4777346,0,0,0,2
3521,4777444,0,0,0,4
3522,4777509,0,0,0,0
3523,4777609,2,4,6,8
3524,4777625,0,0,0,0
3525,4777629,0,2,2,2
3526,4777701,0,0,0,0
3527,4777878,0,2,6,8
3528,4777927,0,4,6,12
3529,4778048,0,0,2,2
3530,4778158,0,0,0,0
3531,4778175,0,0,0,0
3532,4778227,0,0,0,0
3533,4778272,0,0,0,2
3534,4778324,2,2,2,4
3535,4778527,0,0,0,0
3536,4778536,0,0,0,0
3537,4778615,0,0,0,0
3538,4778900,0,0,0,0
3539,4778983,2,2,6,8
3540,4779063,0,0,2,4
3541,4779221,0,0,0,0
3542,4779228,0,2,2,4
3543,4779229,0,0,0,0
3544,4779232,0,0,0,0
3545,4779357,0,0,0,0
3546,4779464,0,0,0,0
3547,4779486,0,0,0,0
3548,4779501,0,0,0,0
3549,4779502,0,0,2,2
3550,4779521,0,0,2,2
3551,4779528,0,0,2,4
3552,4779530,0,0,2,4
3553,4779544,0,0,0,0
3554,4779546,0,0,0,0
3555,4779550,0,0,0,0
3556,4779563,0,0,0,0
3557,4779569,0,0,0,2
3558,4779580,0,0,0,2
3559,4779585,0,0,0,2
3560,4779612,2,4,4,8
3561,4779639,0,2,6,6
3562,4779641,0,2,6,6
3563,4779646,0,0,8,10
3564,4779697,0,0,0,0
3565,4779765,0,0,0,0
3566,4779901,0,4,4,10
3567,4779936,0,0,0,0
3568,4779949,0,0,0,0
3569,4779951,0,0,0,0
3570,4779988,0,0,0,0
3571,4779990,0,0,2,4
3572,4780000,0,0,6,6
3573,4780086,0,0,0,0
3574,4780139,0,2,2,4
3575,4780211,0,2,6,8
3576,4780213,0,2,6,8
3577,4780215,0,0,0,0
3578,4780218,0,4,8,12
3579,4780221,0,0,0,0
3580,4780242,0,0,0,4
3581,4780248,0,0,4,10
3582,4780251,0,4,4,8
3583,4780253,2,4,6,6
3584,4780255,0,4,6,6
3585,4780257,0,0,2,8
3586,4780258,2,4,6,8
3587,4780259,0,0,0,0
3588,4780261,2,4,4,8
3589,4780266,0,2,2,8
3590,4780411,0,0,0,4
3591,4780412,0,0,0,0
3592,4780414,0,2,6,10
3593,4780465,0,0,0,0
3594,4780542,0,0,0,0
3595,4780543,0,0,0,0
3596,4780545,0,2,4,10
3597,4780549,0,0,0,2
3598,4780556,0,0,0,2
3599,4780563,0,0,0,0
3600,4780625,0,2,6,8
3601,4780730,0,0,0,0
3602,4780830,0,0,0,0
3603,4780858,2,2,6,6
3604,4780915,0,2,2,4
3605,4780916,0,2,2,4
3606,4781053,0,0,4,6
3607,4781106,0,0,0,0
3608,4781108,0,0,2,6
3609,4781307,0,0,0,0
3610,4781353,0,0,0,6
3611,4781419,0,0,0,0
3612,4781552,2,2,2,8
3613,4781570,2,2,2,2
3614,4781675,0,0,0,0
3615,4781757,0,0,0,0
3616,4781787,0,0,0,0
3617,4781836,0,2,2,4
3618,4781858,0,2,2,4
3619,4781894,0,0,0,0
3620,4781900,0,0,0,0
3621,4781903,0,2,4,10
3622,4781910,0,0,0,0
3623,4781912,0,0,0,0
3624,4781942,0,0,0,0
3625,4782030,0,0,0,0
3626,4782082,0,0,4,6
3627,4782086,0,0,4,6
3628,4782138,0,2,4,6
3629,4782263,0,0,0,2
3630,4782313,0,0,0,2
3631,4782361,0,0,0,0
3632,4782372,0,0,0,2
3633,4782390,0,0,0,0
3634,4782421,0,4,6,12
3635,4782499,0,0,0,0
3636,4782665,0,0,0,0
3637,4782684,0,0,0,0
3638,4782738,0,0,0,0
3639,4782757,0,0,0,0
3640,4782801,0,0,0,0
3641,4782870,0,2,6,6
3642,4782915,0,2,6,6
3643,4783014,0,0,0,0
3644,4783017,0,0,0,0
3645,4783022,0,0,2,4
3646,4783057,0,2,4,8
3647,4783070,0,0,2,8
3648,4783080,0,0,0,6
3649,4783082,0,0,0,0
3650,4783097,0,0,0,6
3651,4783101,0,0,0,0
3652,4783131,0,0,0,0
3653,4783135,0,0,0,0
3654,4783162,0,0,0,2
3655,4783181,0,0,2,6
3656,4783232,0,2,6,8
3657,4783241,0,0,0,4
3658,4783286,0,4,8,12
3659,4783287,0,0,0,0
3660,4783303,0,0,0,0
3661,4783342,0,0,0,0
3662,4783354,0,0,0,0
3663,4783502,0,0,2,4
3664,4783507,0,0,0,0
3665,4783510,0,0,0,2
3666,4783514,0,0,0,2
3667,4783653,4,6,12,14
3668,4783708,2,6,6,8
3669,4783713,0,0,0,2
3670,4783720,0,0,0,2
3671,4783723,0,2,2,6
3672,4783730,0,2,2,2
3673,4783737,0,0,0,0
3674,4784001,0,0,0,0
3675,4784160,0,0,0,0
3676,4784247,0,0,0,0
3677,4784248,0,0,0,0
3678,4784250,0,0,0,4
3679,4784573,0,0,0,2
3680,4784576,0,0,0,0
3681,4784580,0,0,0,2
3682,4784651,0,2,4,10
3683,4784710,2,4,4,8
3684,4784720,0,0,0,0
3685,4784729,2,2,4,8
3686,4784771,0,0,0,0
3687,4784775,0,0,0,0
3688,4784778,0,0,0,0
3689,4784892,0,0,0,0
3690,4785012,2,4,6,8
3691,4785103,0,0,2,2
3692,4785129,0,0,0,0
3693,4785346,2,2,2,6
3694,4785561,0,0,0,0
3695,4785703,0,0,0,0
3696,4785705,0,0,0,0
3697,4785756,0,0,0,0
3698,4785787,0,0,0,0
3699,4785805,0,2,6,10
3700,4786006,0,0,0,0
3701,4786049,0,0,0,0
3702,4786078,0,0,2,8
3703,4786189,2,4,6,8
3704,4786327,2,4,4,10
3705,4786353,0,0,0,0
3706,4786436,0,0,2,8
3707,4786467,0,2,4,6
3708,4786471,0,0,0,0
3709,4786656,0,2,4,8
3710,4786763,0,0,0,0
3711,4786795,0,0,0,0
3712,4786796,0,0,0,0
3713,4787058,0,0,2,2
3714,4787090,0,0,0,0
3715,4787102,0,0,0,4
3716,4787261,0,4,4,8
3717,4787448,0,2,8,8
3718,4787503,0,2,2,4
3719,4787539,0,0,0,0
3720,4787693,0,0,0,0
3721,4787843,0,0,0,0
3722,4787946,0,0,0,0
3723,4788112,0,0,4,8
3724,4788209,0,0,2,8
3725,4788234,0,2,2,4
3726,4788291,0,0,0,2
3727,4788339,0,0,0,0
3728,4788340,0,0,0,0
3729,4788347,0,0,0,2
3730,4788435,0,0,4,6
3731,4788531,0,0,0,0
3732,4788582,2,4,6,6
3733,4788593,0,0,4,6
3734,4788715,0,0,4,8
3735,4788720,0,0,4,8
3736,4788726,0,0,4,8
3737,4788769,0,2,4,8
3738,4788779,0,0,0,0
3739,4788959,0,0,2,4
3740,4788961,0,2,6,8
3741,4789016,0,0,0,0
3742,4789052,0,0,0,0
3743,4789155,0,0,0,0
3744,4789160,0,0,0,2
3745,4789203,0,0,0,0
3746,4789291,0,0,2,6
3747,4789332,2,2,6,8
3748,4789343,0,0,0,0
3749,4789455,0,2,4,10
3750,4789519,0,0,0,2
3751,4789580,0,2,2,4
3752,4789582,0,2,2,4
3753,4789602,0,0,0,0
3754,4789618,0,0,0,0
3755,4789622,0,0,0,0
3756,4789653,0,0,0,0
3757,4789668,0,0,0,0
3758,4789669,2,2,2,4
3759,4789691,0,0,0,0
3760,4789802,0,0,0,0
3761,4789897,0,0,0,0
3762,4790040,0,0,0,0
3763,4790077,0,0,0,0
3764,4790087,0,0,0,0
3765,4790088,0,0,0,0
3766,4790090,0,0,0,6
3767,4790348,0,0,0,0
3768,4790360,0,2,2,4
3769,4790579,0,0,0,2
3770,4790634,0,2,8,8
3771,4790746,2,4,6,8
3772,4790763,0,0,0,0
3773,4790903,0,0,0,0
3774,4790940,0,0,0,0
3775,4790968,0,0,0,0
3776,4791031,0,0,4,4
3777,4791110,0,0,0,0
3778,4791179,0,0,2,6
3779,4791203,0,0,0,0
3780,4791210,0,0,0,0
3781,4791247,0,2,4,6
3782,4791300,0,0,0,2
3783,4791313,0,0,0,0
3784,4791450,0,0,0,0
3785,4791477,0,2,2,2
3786,4791530,0,0,0,4
3787,4791542,0,0,0,0
3788,4791556,0,0,2,6
3789,4791766,0,0,0,0
3790,4791772,0,0,0,0
3791,4791782,2,4,8,8
3792,4791848,0,0,0,0
3793,4791899,0,2,4,8
3794,4792016,2,2,2,2
3795,4792130,0,0,4,6
3796,4792142,0,0,0,0
3797,4792218,0,0,0,0
3798,4792260,0,0,0,0
3799,4792286,0,0,4,6
3800,4792296,0,0,0,0
3801,4792297,2,4,6,10
3802,4792298,0,2,4,12
3803,4792300,0,2,4,6
3804,4792301,0,0,0,0
3805,4792323,0,0,0,0
3806,4792408,0,6,6,10
3807,4792433,2,2,2,2
3808,4792437,2,2,2,2
3809,4792452,2,2,2,2
3810,4792457,0,0,0,0
3811,4792464,0,0,0,0
3812,4792469,0,0,0,0
3813,4792538,0,0,2,2
3814,4792689,2,2,4,8
3815,4792746,0,0,0,4
3816,4792817,0,0,2,8
3817,4792827,0,0,2,8
3818,4792832,0,0,2,8
3819,4792912,0,0,2,4
3820,4792966,0,2,2,4
3821,4793042,0,0,8,14
3822,4793165,0,0,0,0
3823,4793243,0,0,2,2
3824,4793246,0,0,2,2
3825,4793320,0,0,0,0
3826,4793332,0,2,4,10
3827,4793411,0,0,0,0
3828,4793415,0,0,0,0
3829,4793420,0,0,0,0
3830,4793429,0,0,0,0
3831,4793431,0,0,2,8
3832,4793605,0,0,0,0
3833,4793629,0,0,4,8
3834,4793649,0,0,0,0
3835,4793731,0,2,6,8
3836,4793732,2,2,6,8
3837,4793733,0,0,2,6
3838,4793734,2,4,4,8
3839,4793736,0,0,0,4
3840,4793737,2,4,6,8
3841,4793832,2,4,6,10
3842,4793848,0,0,0,0
3843,4793917,0,0,0,0
3844,4793920,0,0,0,0
3845,4793959,2,2,4,8
3846,4793982,2,4,4,8
3847,4794008,0,0,0,0
3848,4794025,0,0,0,2
3849,4794094,0,0,0,0
3850,4794095,0,0,0,0
3851,4794113,0,0,2,2
3852,4794114,0,0,0,0
3853,4794185,0,2,2,2
3854,4794213,2,2,2,4
3855,4794236,0,0,0,0
3856,4794262,2,2,2,2
3857,4794392,0,0,0,0
3858,4794397,0,0,0,0
3859,4794398,0,0,0,0
3860,4794405,0,0,2,2
3861,4794414,0,0,0,0
3862,4794479,0,0,0,0
3863,4794484,0,0,6,6
3864,4794574,0,0,8,10
3865,4794578,0,0,2,4
3866,4794679,0,2,4,6
3867,4794691,0,0,0,0
3868,4794738,0,4,8,8
3869,4794749,0,0,0,2
3870,4794755,0,0,2,6
3871,4794765,2,6,8,12
3872,4794769,0,2,4,10
3873,4794770,0,4,8,10
3874,4794784,0,0,0,0
3875,4794816,0,0,0,0
3876,4794826,0,0,0,0
3877,4794836,0,0,0,0
3878,4794849,0,0,0,0
3879,4794902,0,0,0,2
3880,4795052,0,0,0,0
3881,4795199,2,4,6,8
3882,4795286,0,0,0,0
3883,4795292,0,0,0,0
3884,4795488,0,0,4,4
3885,4795517,0,0,6,8
3886,4795525,0,0,0,0
3887,4795526,0,0,0,0
3888,4795590,0,0,0,0
3889,4795593,0,0,0,0
3890,4795606,0,0,0,0
3891,4795637,0,2,2,2
3892,4795639,0,0,0,0
3893,4795660,0,0,0,0
3894,4795661,0,0,0,0
3895,4795674,0,0,0,0
3896,4795734,0,0,0,0
3897,4795911,0,0,0,0
3898,4795943,0,0,0,2
3899,4795961,0,2,2,4
3900,4795962,0,0,0,0
3901,4796058,0,0,0,0
3902,4796103,0,4,4,6
3903,4796128,0,0,0,2
3904,4796235,0,4,8,12
3905,4796273,0,0,0,2
3906,4796297,0,0,0,0
3907,4796327,0,2,4,6
3908,4796342,0,0,0,0
3909,4796366,2,2,2,6
3910,4796386,0,0,0,4
3911,4796441,2,2,2,2
3912,4796475,0,0,0,0
3913,4796519,0,0,0,0
3914,4796529,0,0,0,0
3915,4796634,0,0,2,8
3916,4796639,0,0,2,8
3917,4796651,0,0,0,2
3918,4796750,0,0,0,0
3919,4796780,0,2,2,4
3920,4796885,0,0,0,0
3921,4796892,0,0,0,0
3922,4796936,0,0,0,2
3923,4797031,0,0,0,0
3924,4797244,0,0,0,2
3925,4797288,0,0,0,4
3926,4797484,0,0,0,0
3927,4797563,0,0,0,0
3928,4797578,0,0,0,2
3929,4797626,2,4,4,8
3930,4797640,2,2,6,8
3931,4797659,0,0,0,0
3932,4797668,2,2,4,8
3933,4797679,0,0,0,0
3934,4797711,0,0,0,0
3935,4797728,0,0,0,0
3936,4797760,0,0,0,0
3937,4797806,0,2,4,6
3938,4797869,0,0,0,0
3939,4798009,0,0,0,0
3940,4798048,0,0,0,0
3941,4798056,0,0,0,0
3942,4798106,0,2,4,8
3943,4798187,0,0,0,4
3944,4798245,0,2,6,6
3945,4798284,0,0,0,0
3946,4798286,2,2,4,8
3947,4798327,2,4,6,6
3948,4798357,0,0,0,0
3949,4798361,0,0,0,2
3950,4798377,0,2,2,2
3951,4798417,0,4,4,10
3952,4798458,0,0,0,0
3953,4798482,2,4,4,8
3954,4798500,0,2,6,10
3955,4798502,0,2,6,10
3956,4798512,0,2,4,6
3957,4798550,0,0,0,0
3958,4798559,0,0,0,0
3959,4798570,0,0,0,0
3960,4798575,0,0,2,4
3961,4798589,0,0,0,0
3962,4798594,2,2,4,8
3963,4798598,0,2,4,10
3964,4798600,0,2,4,10
3965,4798625,0,0,2,2
3966,4798733,0,0,0,0
3967,4798740,0,0,0,4
3968,4798796,0,2,4,6
3969,4798812,0,2,2,2
3970,4798818,0,0,0,0
3971,4798839,0,2,6,10
3972,4798917,0,2,2,4
3973,4798924,0,0,0,0
3974,4799006,0,0,0,0
3975,4799150,0,0,0,0
3976,4799167,0,0,0,0
3977,4799184,0,2,4,10
3978,4799283,0,2,4,8
3979,4799298,0,0,0,0
3980,4799381,0,0,0,0
3981,4799407,0,4,4,6
3982,4799426,0,0,2,2
3983,4799456,0,0,0,0
3984,4799469,0,0,0,0
3985,4799500,0,0,0,2
3986,4799543,0,0,0,0
3987,4799559,0,4,8,8
3988,4799562,0,0,0,2
3989,4799635,0,0,0,0
3990,4799725,0,0,0,0
3991,4799774,0,0,0,0
3992,4799820,0,0,0,0
3993,4799831,0,0,2,2
3994,4799838,0,0,0,0
3995,4799846,2,2,4,6
3996,4799868,0,0,6,10
3997,4799892,0,0,0,0
3998,4800100,0,0,0,0
3999,4800165,0,2,4,6
4000,4800206,0,0,0,0
4001,4800298,2,2,2,2
4002,4800485,0,0,0,0
4003,4800499,0,0,0,0
4004,4800560,0,0,4,10
4005,4800567,0,2,4,10
4006,4800803,0,0,0,0
4007,4800810,0,0,0,0
4008,4800845,0,0,0,0
4009,4800917,0,2,4,10
4010,4800922,2,2,4,8
4011,4800977,0,0,4,8
4012,4801107,0,0,2,2
4013,4801212,0,2,6,8
4014,4801223,0,0,0,2
4015,4801268,0,2,6,8
4016,4801289,0,2,4,10
4017,4801298,0,0,0,0
4018,4801304,0,0,2,4
4019,4801376,0,4,4,6
4020,4801393,0,0,2,2
4021,4801536,0,2,4,10
4022,4801582,0,0,0,0
4023,4801587,2,4,4,8
4024,4801621,0,0,0,4
4025,4801686,0,0,0,0
4026,4801705,0,0,0,2
4027,4801714,0,0,4,8
4028,4801753,0,0,0,0
4029,4801796,0,0,0,0
4030,4801830,0,6,8,10
4031,4801985,0,0,0,2
4032,4802040,0,0,0,0
4033,4802050,0,0,2,4
4034,4802052,0,0,0,0
4035,4802164,0,0,0,0
4036,4802178,2,4,4,8
4037,4802186,0,0,0,0
4038,4802189,0,0,0,0
4039,4802280,0,0,0,0
4040,4802378,2,4,4,8
4041,4802380,2,4,4,8
4042,4802395,0,0,0,0
4043,4802450,2,2,4,8
4044,4802509,0,0,2,6
4045,4802548,0,0,0,0
4046,4802601,0,2,4,4
4047,4802603,0,0,0,0
4048,4802618,0,0,0,0
4049,4802745,0,0,0,4
4050,4802747,0,0,0,4
4051,4802768,0,0,0,0
4052,4802902,0,2,4,10
4053,4802998,0,0,0,0
4054,4803080,0,0,2,2
4055,4803081,0,0,2,2
4056,4803082,0,0,2,2
4057,4803085,0,0,0,0
4058,4803156,0,0,0,0
4059,4803186,0,2,6,10
4060,4803191,0,0,0,0
4061,4803194,2,2,4,8
4062,4803201,0,2,4,6
4063,4803229,0,0,0,0
4064,4803329,0,0,0,0
4065,4803330,0,0,0,0
4066,4803331,0,2,2,6
4067,4803332,0,2,2,6
4068,4803335,2,4,4,4
4069,4803337,2,4,4,4
4070,4803341,2,4,4,4
4071,4803342,2,4,4,4
4072,4803345,0,0,2,6
4073,4803346,0,0,2,6
4074,4803366,2,4,4,8
4075,4803368,2,4,4,8
4076,4803373,0,0,0,0
4077,4803376,0,0,0,0
4078,4803382,0,0,0,0
4079,4803390,0,0,0,2
4080,4803392,0,0,0,2
4081,4803394,0,2,2,4
4082,4803396,0,2,2,4
4083,4803398,0,0,2,2
4084,4803399,0,0,2,2
4085,4803401,0,0,0,2
4086,4803402,0,0,0,2
4087,4803407,0,0,4,4
4088,4803408,0,0,4,4
4089,4803410,0,0,0,4
4090,4803411,0,0,0,4
4091,4803412,2,2,2,2
4092,4803413,2,2,2,2
4093,4803415,0,2,2,4
4094,4803416,0,2,2,4
4095,4803435,0,0,2,2
4096,4803440,0,0,4,6
4097,4803441,0,0,4,6
4098,4803471,0,0,0,0
4099,4803574,0,0,0,0
4100,4803586,0,2,6,8
4101,4803615,0,0,0,0
4102,4803618,0,0,0,0
4103,4803621,0,0,2,4
4104,4803624,0,0,2,4
4105,4803630,0,0,0,2
4106,4803633,0,0,0,2
4107,4803636,0,0,0,2
4108,4803637,0,0,0,2
4109,4803640,0,2,2,6
4110,4803643,0,2,2,6
4111,4803645,0,2,2,6
4112,4803647,0,0,0,0
4113,4803651,0,0,0,0
4114,4803653,0,0,0,4
4115,4803654,0,0,0,4
4116,4803658,0,2,4,6
4117,4803659,0,2,4,6
4118,4803661,0,2,2,4
4119,4803662,0,2,2,4
4120,4803666,0,0,0,2
4121,4803667,0,0,0,2
4122,4803672,0,0,0,0
4123,4803674,0,0,0,0
4124,4803679,0,0,0,0
4125,4803685,0,0,4,8
4126,4803687,0,0,4,8
4127,4803689,0,0,0,0
4128,4803693,0,0,0,0
4129,4803695,0,0,0,0
4130,4803701,0,0,0,0
4131,4803702,0,0,4,8
4132,4803703,0,0,4,8
4133,4803707,0,0,4,6
4134,4803708,0,0,4,6
4135,4803712,0,0,0,2
4136,4803718,0,0,0,2
4137,4803725,0,0,0,4
4138,4803729,0,0,2,2
4139,4803730,0,0,0,4
4140,4803770,0,0,0,0
4141,4803772,0,0,0,2
4142,4803775,0,0,0,2
4143,4803777,0,2,4,6
4144,4803780,0,2,4,6
4145,4803781,0,0,0,2
4146,4803784,0,0,0,2
4147,4803785,0,0,0,0
4148,4803787,0,2,4,8
4149,4803788,0,2,4,8
4150,4803869,2,2,2,2
